File Name,User,License,License Link,Usage
"Collection of Baby sounds - Laughs, Cries and random sounds",k3pp,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Baby crying — pitch-shifted,vanoosbree,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Baby crying slowed down,tomhannen,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
180081 Baby Crying 01.WAV,FST180081,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
13 minute excursion lower east side.wav,overmedium,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking Plates.wav,Juan_Merie_Venter,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
"Bottle, Breaking.wav",cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
breaking_glass.wav,Mystikuum,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Break 002.wav,VSokorelos,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Break 001.wav,VSokorelos,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Break 2,Natty23,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass break 2,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Breaking Glass 02.wav,theplax,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass Break,Natty23,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
glass break,nick121087,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
glass breaks various 08.mp3,TRP,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Glass little breaks various, 10.flac",TRP,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
breaking_glass1.wav,reg7783,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
broken_glass.wav,13F_Panska_Tlolkova_Matilda,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Hit (31).wav,JohanDeecke,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
glass breaking.aif,sgarrison2127,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
028 vidrio quebrandose 2-MDelay3_01.wav,holisoysilvi,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Vidrios_Rotos.wav,Thingy17,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
028 vidrio quebrandose 2.wav,holisoysilvi,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
08-Vidrio.wav,efsdcnveoi,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking-Glass.wav,wjl,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
window break with axe glass shatter in trailer.wav,kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
GlassShatter.mp3,Smokey9977,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking Glass #1.wav,abstraktgeneriert,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking glass,jsbarrett,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Glass Drop 4,qubodup,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
JK Bottle Break.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
break06.wav,Johnny97,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass breaking,Ruben_Uitenweerde,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass Shatter,JustInvoke,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Vase Breaking,Sheyvan,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Breaking.wav,21100306,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Breaking Glass ,ngruber,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass break,glock102020202,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking glass.mp3,the_epic1357,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass breaking_northern87,northern87,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
glass.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
glass-explosion_01.ogg,C_Rogers,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking a glass bottle,dasebr,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
breaking_glass.wav,gezortenplotz,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass Breaking.wav,bennathanras,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Glass Breaking,AlterKartoffelsack,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Break - Medium Jar,RoganMcDougald,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass Breaking.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass breaking.wav,speedygonzo,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass Break 1.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
mp glass break.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
jf Glass Breaking.wav,cmusounddesign,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
RBH Glass_Break 04.wav,RHumphries,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass Break,unfa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking Glass 25.mp3,FunWithSound,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass breaking,Samgd14,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
breaking glass_2.wav,ElenZack,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Glass bottle break.wav,natemarler,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Glass bottle breaking.wav,JanevdMerwe1995,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
"Glass Smash, Bottle, H.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
long glass break in reverse ,sgarrison2127,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Rain Sound and Rainforest.mp3,INNORECORDS,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Lightning strikes with rainy ambience.wav,Sramon,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Thunder,Fission9,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Thunder and rain during the night in the Amazonian Rainforest,felix.blume,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Thunder Rush. 28 July 2021.wav,carthny,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Urban English Thunder Storm July 2014,kernowrules,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Thunder 2,straget,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Thunder,straget,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Thunder Storm.wav,beanogreen,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Thunder in the city 200626_0190.ogg,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Thunderstorm.WAV,inchadney,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
man coughing,JD_Brick_Productions,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Boy Coughing #1.MP3,SoundsForHim,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough Male.wav,MihirFreeSound,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Cough.mp3,mh06941,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough_1.wav,Harrisando,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Horrible Female Cough,NyxLurvig,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Bad Cough.wav,bennathanras,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
7-5-Cough.wav,14FSmitakovaK,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Cough.mp3,oddmonolithsound,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
MaleCough.wav,Kragnour,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough02.wav,LG,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Harsh Cough ,Hourofmidnight,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
cough.wav,cphase,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
cough.wav,ElGeorgia,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Coughing.wav,xtrgamr,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
cough.wav,caseymoura,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cough.wav,PerMagnusLindborg,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Coughing.mp3,GentlemanWalrus,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Voice Request #33 - Sarcastic Coughing.wav,InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cough vocal one shot - mp3,Duisterwho,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough.wav,ErocShadow,Sampling Plus 1.0 Generic,https://creativecommons.org/licenses/sampling+/1.0/legalcode.en,"Original, Altered"
Coughing 001.wav,frenkfurth,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough (2),OwlStorm,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
double_cough_01.wav,joedeshon,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cough_2.wav,Harrisando,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Girl Cough.wav,thatkellytrna,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
cough2.mp3,loisgwenllian,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
marvie_cough1.flac,wjoojoo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Coughing.mp3,Topschool,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough.m4a,Christyboy100,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cough.mp3,Donnyatta,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
cough.wav,joedeshon,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Coughing.wav,puZZelZ,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Man Coughing,Dave_Girtsman,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Coughing.wav,millonlazaruspillay,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Coughs,danieldouch,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
cough,goldkelchen,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,biawinter,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
coughing,Eelke,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
coughing,Eelke,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,pikachu09,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
DB COUGH 002.wav,sandyrb,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cough,FrostyFrost,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
coughing,BOBtheROSS,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,Fabrizio84,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,xavierrrangel,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
cough2.mp3,MilliiStewart15,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Coughing.mp3,sjnewton,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
cough4.mp3,MilliiStewart15,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
cough.mp3,MilliiStewart15,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough3.mp3,MilliiStewart15,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cough!,qubodup,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Man Coughing,ckvoiceover,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
coughing.wav,stephsinger22,Sampling Plus 1.0 Generic,https://creativecommons.org/licenses/sampling+/1.0/legalcode.en,"Original, Altered"
A person coughing,Caitlin_100,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough_1,ViorusMaster,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
cough.wav,cogitoandcradle,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
coughing.wav,TshepangNcwane_200253,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,poorenglishjuggler,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Cough,grantorino551,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
industrial workshop,kyles,industrial workshop,industrial workshop,"Original, Altered"
General Fusion industrial workshop factory warning alarm basically full sequence L side onmic R side offmic +talking voices o well.wav,kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Touring Bus Trip in the night,neolein,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Snoring,poorenglishjuggler,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Male Snore 1.wav,mattyharm,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Soft Female Snoring.wav,Alex_hears_things,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
snoring II.wav,the_yura,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Max snoring ,Automatchski,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Night snoring during sleep,rouak,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Male snore,AdrianoAnjos,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
trainconversation.wav,Anton,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Telephone call tagalog,joangilbardaji,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
conversación de trabajo en Casa Asia de Barcelona.wav,CasaAsiaSons,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
kayels room2.wav,ghostcake,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Passengers' conversation on the train 003.wav,dibko,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
20081115.female.conversation.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
00000.wav,Shopp,Sampling Plus 1.0 Generic,https://creativecommons.org/licenses/sampling+/1.0/legalcode.en,"Original, Altered"
cough and spit.wav,Elodie747,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
break07.wav,Johnny97,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Breaking_Glass_08.wav,RSilveira_88,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass Break,avrahamy,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Zoom 0006 Breaking glass.wav,190156,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
breaking glass.wav,ElenZack,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
break01.wav,Johnny97,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Glass Shatter,JustInvoke,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
fireworks recorded high 140101_00_0.wav,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Fireworks_Distant.WAV,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Fireworks,MilanKovanda,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
GLASS CRASH.wav,else_fucker,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Ikkunoita rikotaan kepillä / Breaking windows with stick,YleArkisto,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Smashing Glass OWI.wav,221296,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
breaking a glass.wav,VincentKurtAnderes,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Glass.wav,NgqabuthoNkomo,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Ambience at Limerick's Milk Market,nomadas,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Arc Welding.wav,squashy555,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Metal_Workshop_1.WAV,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Welding_3_continious.wav,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Metal_Workshop_4.WAV,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
welder 3.wav,SpeedY,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"market ext repair yard like Waterworld just outside mall people fixing metal hardware grinding welding banging voice echo inside building Kampala, Uganda, Africa 2016.wav",kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Raceway Welding - Engines, Spot Welding.wav",DaleT92,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Welding.wav,soundslikewillem,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
Factory 01.wav,Tarquam,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Machine Steampunk Factory,szegvari,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Factory X Operatios.mp3,Stomp,Sampling Plus 1.0 Generic,https://creativecommons.org/licenses/sampling+/1.0/legalcode.en,"Original, Altered"
FACTORY 4.wav,indieground,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Factory machine 05,jmbphilmes,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Ambience, Machine Factory, A.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
5 min of crowd chatter.  40 people.wav,Psykophobia,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Forest at dawn with birds, crickets and insects in the Sian Ka'an Biosphere Reserve",felix.blume,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Apollo89 - idle conversation, groups people, small town square, athens, greece.wav",SpyrosPolitis,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
In a little forest.wav,Kyster,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
people chatting background.wav,cameronmusic,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Motorbike,iainmccurdy,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
07_motorbike_GS_start,16HPanskaFantys_Tomas,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Windy Forest (without windscreen) 02.mp3,Gutek,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
20180313.forest.ambiance.wav,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
truck diesel start idle nearby and pull away slow Gaza 2016.wav,kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Car_motor_Sound.m4a,Blizzard123,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
boat outboard motor throaty false starts pull cord and start and ride various medium speeds.flac,kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
motorbike crm 250cc kick start rev engine.wav,martian,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Motocross dirt bike motorcycle sound effects.MP3,paulcola,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Motor,Rickplayer,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Motor5,nicog,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
motor,Kibelon,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Motorcycle ride,roman_cgr,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Motorcycle Engine - Start and drive away.wav,GregorQuendel,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Harley Davidson Engine Start,KikeVilaplana,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Motorcycle Start Engine.wav,spenceomatic,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
chainsaw_start.wav,Jedo,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
chainsaw start and idle.flac,kyles,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Car Ignition, Exterior, A.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
in Park.wav,martats,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Hum of voices in a church before a concert in a small village of Switzerland (Vrin, Graubunden).",felix.blume,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Shelby talk.wav,bsumusictech,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"People, Crowd Talking Chatting",FreeToUseSounds,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
crowd_of_people_in_a_hall.wav,kwahmah_02,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
20080320.farm.ambiance.2.flac,dobroide,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Distant Chainsaw 1.mp3,FunWithSound,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Chainsaw trimming trees with street noise,Morphic__,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
saws cutting wood,13FPanská_Tolar_David,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Construction site,Jorge_M_Rodrigues,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Construction,glenrj,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
ForestDay_BW.66.wav,sonidosreales245,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Jogger in the forest,Cinetony,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Corded Drill Drilling Into Wood.wav,shelbyshark,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Drilling,Dshogan,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
atmosphere tokyo construction.wav,IsraGallo,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
"Construction, Jackhammer Excavator, A.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
forest summer Roond 005 200619_0186.wav,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
forest car people NL Roond 01 200619_0186.wav,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Chainsaw_3.WAV,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Chainsaw_4.WAV,ivolipa,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Chainsaw Start Attempts.wav,lonemonk,Attribution 3.0 Unported,https://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Chainsaw Noises 002.wav,yottasounds,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
"Chainsaw, Moderately Distant, A.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Tree Chainsawed Drops.m4a,RutgerMuller,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Man cough,dersuperanton,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cough,giddster,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
LOUPE`_0022.wav,adralba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
crazy izzy's christmas line.mp3,izzytherobloxgamer09,Attribution-NonCommercial 3.0 Unported,https://creativecommons.org/licenses/by-nc/3.0/,"Original, Altered"
Czytanie Węzła - Alicja,gbursson,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
running sink water.mp3,jvmyka@gmail.com,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
1kHz @ -18dBFS 30 Second.wav,JarredGibb,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
NOISE-WHITE-10VU.wav,mutantra,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Pink Noise 2 minutes,Jagadamba,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Shepard Note A,vroomvro0om,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
microwave,D0tDashDialUp,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
Washing machine.mp3,solifer,Attribution-NonCommercial 4.0 International,https://creativecommons.org/licenses/by-nc/4.0/,"Original, Altered"
"washing machine Moderate Spin, Wash .wav",afnan808,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
washing machine cycle 2.wav,greatsoundstube,CC0,https://creativecommons.org/public-domain/cc0/,"Original, Altered"
washing machine washing 1,Ama_Dis,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
